2025-02-17 11:02:51,1739790171.543154,3175.0,-66.3022518157959
2025-02-17 11:03:30,38.66095304489136,3150.0,-58.99147033691406
2025-02-17 11:04:08,38.66175889968872,3150.0,-59.517059326171875
2025-02-17 11:04:47,38.66001105308533,3175.0,-66.42529010772705
2025-02-17 11:06:43,115.79215693473816,3150.0,-62.27223873138428
2025-02-17 11:08:00,77.13700413703918,3150.0,-60.83649158477783
2025-02-17 11:09:17,77.17681288719177,3125.0,-59.615421295166016
2025-02-17 11:09:56,38.55029821395874,3150.0,-60.21658897399902
2025-02-17 11:10:34,38.6201548576355,3125.0,-60.257840156555176
2025-02-17 11:11:13,38.548431158065796,3200.0,-60.20657539367676
2025-02-17 11:12:19,66.51819372177124,3125.0,-64.34525966644287
2025-02-17 11:13:09,38.625736951828,3175.0,-66.93408966064453
2025-02-17 11:13:47,38.58767294883728,3175.0,-65.89670658111572
2025-02-17 11:14:26,38.58725714683533,3175.0,-62.77212142944336
2025-02-17 11:15:04,38.621588945388794,3150.0,-63.83309364318848
2025-02-17 11:15:43,38.544737100601196,3175.0,-65.28400897979736
2025-02-17 11:17:00,77.17839288711548,3175.0,-63.131866455078125
2025-02-17 11:17:39,38.55100202560425,3175.0,-64.01812076568604
2025-02-17 11:18:17,38.62505388259888,3175.0,-64.51059818267822
2025-02-17 11:19:34,77.17152214050293,3175.0,-65.75510025024414
2025-02-17 11:20:13,38.58384299278259,3175.0,-63.03164005279541
2025-02-17 11:20:52,38.66080904006958,3175.0,-64.90346431732178
2025-02-17 11:21:30,38.58778381347656,3150.0,-63.39913845062256
2025-02-17 11:22:09,38.62059807777405,3175.0,-63.43852519989014
2025-02-17 11:22:48,38.591310024261475,3175.0,-68.01148891448975
2025-02-17 11:23:26,38.62400197982788,3175.0,-61.863670349121094
2025-02-17 11:24:05,38.549870014190674,3175.0,-65.09868144989014
2025-02-17 11:24:43,38.729995012283325,3150.0,-60.89486122131348
2025-02-17 11:25:22,38.58357286453247,3175.0,-67.13696002960205
2025-02-17 11:26:01,38.70201826095581,3175.0,-63.649587631225586
2025-02-17 11:26:39,38.66108798980713,3175.0,-62.99448013305664
2025-02-17 11:27:18,38.69795870780945,3175.0,-64.62098121643066
2025-02-17 11:27:57,38.69788312911987,3175.0,-70.52753448486328
2025-02-17 11:28:36,38.73428416252136,3175.0,-66.29984855651855
2025-02-17 11:29:14,38.76590585708618,3175.0,-66.34437561035156
2025-02-17 11:29:53,38.80786991119385,3175.0,-61.58625602722168
2025-02-17 11:30:32,38.697489976882935,3175.0,-63.32024574279785
2025-02-17 11:31:11,38.77148103713989,3175.0,-62.66862869262695
2025-02-17 11:31:49,38.771748065948486,3175.0,-62.3162841796875
2025-02-17 11:33:07,52.330830097198486,3175.0,-63.71109485626221
2025-02-17 11:33:45,38.65789580345154,3200.0,-63.31097602844238
2025-02-17 11:34:24,38.659549951553345,3175.0,-63.611884117126465
2025-02-17 11:35:03,38.58788514137268,3175.0,-64.90593433380127
2025-02-17 11:35:41,38.771645069122314,3175.0,-62.797346115112305
2025-02-17 11:36:20,38.58729004859924,3150.0,-65.06454944610596
2025-02-17 11:36:59,38.62232995033264,3175.0,-64.3726634979248
2025-02-17 11:37:37,38.58706212043762,3175.0,-66.83786392211914
2025-02-17 11:38:55,77.35759782791138,3200.0,-62.35981464385986
2025-02-17 11:39:33,38.58798003196716,3175.0,-65.47660827636719
2025-02-17 11:40:12,38.66097402572632,3175.0,-64.91570472717285
2025-02-17 11:42:47,154.67739415168762,3150.0,-63.7571382522583
2025-02-17 11:44:43,115.98199081420898,3150.0,-63.93025875091553
2025-02-17 11:45:21,38.550909996032715,3175.0,-65.79813003540039
2025-02-17 11:46:00,38.73472785949707,3125.0,-63.25845718383789
2025-02-17 11:47:17,77.42729425430298,3200.0,-61.113624572753906
2025-02-17 11:47:56,38.732818841934204,3175.0,-63.92355918884277
2025-02-17 11:49:13,77.36031603813171,3175.0,-65.72892665863037
2025-02-17 11:49:52,38.624119997024536,3175.0,-62.402801513671875
2025-02-17 11:50:31,38.661669969558716,3175.0,-63.39667797088623
2025-02-17 11:51:09,38.58761405944824,3150.0,-62.11567401885986
2025-02-17 11:52:27,77.42668199539185,3175.0,-61.89441680908203
2025-02-17 11:53:05,38.82727813720703,3175.0,-62.12716102600098
2025-02-17 11:53:44,38.73144173622131,3150.0,-61.523213386535645
2025-02-17 11:54:23,38.702317237854004,3175.0,-66.06340408325195
2025-02-17 11:55:02,38.660600900650024,3150.0,-62.03873634338379
2025-02-17 11:55:40,38.736106157302856,3175.0,-63.26237678527832
2025-02-17 11:56:19,38.661542892456055,3175.0,-66.70866012573242
2025-02-17 11:56:58,38.625272035598755,3175.0,-64.74266052246094
2025-02-17 11:57:36,38.65710806846619,3175.0,-64.1953182220459
2025-02-17 11:58:15,38.693161964416504,3175.0,-66.60379409790039
2025-02-17 12:00:50,154.94461584091187,3175.0,-62.59833812713623
2025-02-17 12:01:29,38.698407888412476,3175.0,-62.45352268218994
2025-02-17 12:02:07,38.73103618621826,3175.0,-65.02164840698242
2025-02-17 12:03:25,77.39485907554626,3200.0,-67.00131416320801
2025-02-17 12:04:03,38.69850707054138,3175.0,-65.45809268951416
2025-02-17 12:04:42,38.661614656448364,3175.0,-62.47124671936035
2025-02-17 12:05:21,38.7352511882782,3175.0,-64.12128925323486
2025-02-17 12:06:00,38.73510193824768,3175.0,-61.077919006347656
2025-02-17 12:06:38,38.73150396347046,3175.0,-63.524532318115234
2025-02-17 12:07:17,38.732908964157104,3200.0,-67.70764827728271
