1739796745.784895,2025-02-17 12:52:25,1739796745.784447,3200.0,33.46049608860231
1739796784.410256,2025-02-17 12:53:04,38.62552809715271,3175.0,27.175496553051154
1739796823.1454022,2025-02-17 12:53:43,38.735146045684814,3175.0,26.49844129861775
1739796861.917087,2025-02-17 12:54:21,38.771668910980225,3200.0,28.88230956326701
1739796900.321331,2025-02-17 12:55:00,38.40426301956177,3225.0,27.74259131154747
1739796978.012465,2025-02-17 12:56:18,38.69836497306824,3175.0,33.3228921524649
1739797016.7063072,2025-02-17 12:56:56,38.69381022453308,3175.0,27.541247397341625
1739797055.402897,2025-02-17 12:57:35,38.696635723114014,3175.0,27.927159109825908
1739797094.13874,2025-02-17 12:58:14,38.73583698272705,3175.0,27.87647244969604
1739797132.873803,2025-02-17 12:58:52,38.73505520820618,3175.0,26.263422169116705
1739797287.6173592,2025-02-17 13:01:27,116.08171486854553,3200.0,28.733196374976284
1739797326.2768588,2025-02-17 13:02:06,38.6595573425293,3200.0,28.75517887954352
1739797365.01158,2025-02-17 13:02:45,38.73473381996155,3200.0,28.58029816904274
1739797403.709215,2025-02-17 13:03:23,38.69763898849487,3200.0,28.727835728836087
1739797442.518278,2025-02-17 13:04:02,38.80906105041504,3125.0,27.690641275850474
1739797481.1429188,2025-02-17 13:04:41,38.6246497631073,3175.0,30.614573262227488
1739797558.536194,2025-02-17 13:05:58,77.39327311515808,3200.0,27.626468721293914
1739797597.269849,2025-02-17 13:06:37,38.733649015426636,3175.0,31.607463634191433
1739797636.004388,2025-02-17 13:07:16,38.73453617095947,3200.0,27.927527496505768
1739797674.7764192,2025-02-17 13:07:54,38.77203679084778,3125.0,32.25699418856556
1739797752.173245,2025-02-17 13:09:12,38.73590874671936,3175.0,29.198454733166855
1739797790.871666,2025-02-17 13:09:50,38.69840407371521,3200.0,26.13710619289485
1739797829.639383,2025-02-17 13:10:29,38.767706871032715,3150.0,35.64209274478895
1739797868.335546,2025-02-17 13:11:08,38.69619035720825,3125.0,32.44895955761955
1739797906.9590101,2025-02-17 13:11:46,38.623501777648926,3200.0,27.072063648884868
1739797945.6954,2025-02-17 13:12:25,38.73634195327759,3175.0,32.153585259296776
1739797984.3897758,2025-02-17 13:13:04,38.694271087646484,3175.0,31.374856693482474
1739798023.12858,2025-02-17 13:13:43,38.73891592025757,3175.0,30.042522735206646
1739798061.900533,2025-02-17 13:14:21,38.77195715904236,3125.0,34.189670935427344
1739798100.558636,2025-02-17 13:15:00,38.65809893608093,3175.0,30.216885402082553
1739798139.327502,2025-02-17 13:15:39,38.76887083053589,3175.0,30.832304035511658
1739798178.063948,2025-02-17 13:16:18,38.73631811141968,3125.0,32.76016428318818
1739798216.798002,2025-02-17 13:16:56,38.734163999557495,3125.0,32.39713549630417
1739798255.5330582,2025-02-17 13:17:35,38.73507595062256,3175.0,29.808675479105624
1739798294.231636,2025-02-17 13:18:14,38.69857597351074,3175.0,30.41635868200364
1739798332.929973,2025-02-17 13:18:52,38.698309898376465,3175.0,31.436068368869478
1739798371.551504,2025-02-17 13:19:31,38.62155532836914,3175.0,25.608066185105006
1739798410.285876,2025-02-17 13:20:10,38.732677936553955,3125.0,32.42154864581869
1739798448.9456441,2025-02-17 13:20:48,38.661460876464844,3175.0,29.21928160775717
1739798487.6808581,2025-02-17 13:21:27,38.73521685600281,3175.0,30.7503525457544
1739798526.342217,2025-02-17 13:22:06,38.66135621070862,3125.0,32.93326857531012
1739798565.003959,2025-02-17 13:22:45,38.6617488861084,3175.0,29.096874639611233
1739798603.738684,2025-02-17 13:23:23,38.73472213745117,3175.0,32.49938281087569
1739798642.357068,2025-02-17 13:24:02,38.61838507652283,3175.0,30.199465335614786
1739798681.019257,2025-02-17 13:24:41,38.66216683387756,3125.0,33.361950424976314
1739798719.681608,2025-02-17 13:25:19,38.66222310066223,3175.0,29.4097485915483
1739798758.378944,2025-02-17 13:25:58,38.69748306274414,3175.0,32.59282080340438
1739798797.0370262,2025-02-17 13:26:37,38.658222913742065,3175.0,30.139046934253876
1739798835.7020428,2025-02-17 13:27:15,38.664875745773315,3175.0,30.665301672599774
1739798874.437082,2025-02-17 13:27:54,38.735037326812744,3175.0,31.173090836943736
1739798913.1702578,2025-02-17 13:28:33,38.733185052871704,3175.0,29.193345685880466
1739798951.828328,2025-02-17 13:29:11,38.65806484222412,3125.0,32.61294427924038
1739798990.489734,2025-02-17 13:29:50,38.66140794754028,3175.0,30.431755415976042
1739799029.187863,2025-02-17 13:30:29,38.69812607765198,3175.0,32.66450913711625
1739799067.740129,2025-02-17 13:31:07,38.55215382575989,3175.0,23.26666989086253
1739799106.363445,2025-02-17 13:31:46,38.623409271240234,3175.0,29.246479576764408
1739799145.0613298,2025-02-17 13:32:25,38.697903871536255,3175.0,31.973239718277124
1739799183.72337,2025-02-17 13:33:03,38.66203498840332,3200.0,26.677438198488176
1739799222.417084,2025-02-17 13:33:42,38.69370412826538,3175.0,29.23711437600449
1739799261.1469069,2025-02-17 13:34:21,38.72986888885498,3175.0,30.83878506658376
1739799299.739916,2025-02-17 13:34:59,38.59297490119934,3175.0,32.13758543894166
1739799338.364413,2025-02-17 13:35:38,38.624500036239624,3175.0,30.907246216113094
1739799376.952322,2025-02-17 13:36:16,38.58790397644043,3125.0,32.77036846612362
1739799415.503573,2025-02-17 13:36:55,38.551249980926514,3175.0,29.18744804257411
1739799454.125392,2025-02-17 13:37:34,38.62196922302246,3200.0,26.156183662390703
1739799492.8585339,2025-02-17 13:38:12,38.73299789428711,3125.0,32.89059753988247
1739799531.593149,2025-02-17 13:38:51,38.73461604118347,3175.0,32.50256322044248
1739799570.363147,2025-02-17 13:39:30,38.77000188827515,3125.0,32.63103505875542
1739799647.798402,2025-02-17 13:40:47,77.43525123596191,3175.0,32.6429205770697
1739799686.496491,2025-02-17 13:41:26,38.698086738586426,3100.0,32.50752930693533
1739799725.1583989,2025-02-17 13:42:05,38.66190218925476,3175.0,31.675120380090753
1739799763.811116,2025-02-17 13:42:43,38.65260910987854,3125.0,33.513995544225416
1739799802.5124109,2025-02-17 13:43:22,38.70141386985779,3175.0,30.56958464340998
1739799841.2476091,2025-02-17 13:44:01,38.73519778251648,3175.0,29.53646513968
1739799879.9421198,2025-02-17 13:44:39,38.69441103935242,3175.0,29.11922649024628
1739799918.681031,2025-02-17 13:45:18,38.739004135131836,3175.0,31.100536126848183
1739799957.342518,2025-02-17 13:45:57,38.66148376464844,3125.0,32.47151676953054
1739799996.004298,2025-02-17 13:46:36,38.66181421279907,3175.0,29.007324915856124
1739800034.6618,2025-02-17 13:47:14,38.65646505355835,3175.0,31.355918645429202
1739800073.3914409,2025-02-17 13:47:53,38.730541944503784,3175.0,32.85714407310806
1739800112.0932941,2025-02-17 13:48:32,38.70196294784546,3175.0,32.93940394341702
1739800150.7916229,2025-02-17 13:49:10,38.69832801818848,3200.0,24.793816643592024
1739800189.563637,2025-02-17 13:49:49,38.77201199531555,3125.0,32.63183572658378
1739800228.225236,2025-02-17 13:50:28,38.661580085754395,3175.0,29.48500725739637
1739800266.9236429,2025-02-17 13:51:06,38.698410987854004,3175.0,29.774362844679253
1739800305.580062,2025-02-17 13:51:45,38.65643382072449,3125.0,32.20559492723911
1739800344.2040699,2025-02-17 13:52:24,38.62401103973389,3175.0,28.886055478486373
1739800382.828956,2025-02-17 13:53:02,38.624881982803345,3175.0,29.37254400677522
1739800421.4533708,2025-02-17 13:53:41,38.6244170665741,3175.0,31.872630768122093
1739800460.041827,2025-02-17 13:54:20,38.588449001312256,3175.0,31.311356915573757
1739800498.667511,2025-02-17 13:54:58,38.62557625770569,3175.0,32.471662916979874
1739800537.2910311,2025-02-17 13:55:37,38.62363290786743,3175.0,29.35454999704887
1739800575.985152,2025-02-17 13:56:15,38.69412279129028,3125.0,32.72524284988759
1739800614.719444,2025-02-17 13:56:54,38.73429012298584,3200.0,30.339000616003165
1739800653.3809211,2025-02-17 13:57:33,38.661473989486694,3125.0,32.82319451359997
1739800692.1158552,2025-02-17 13:58:12,38.73494100570679,3175.0,30.773697606562507
1739800730.704928,2025-02-17 13:58:50,38.58895993232727,3175.0,29.26223351354862
1739800769.291734,2025-02-17 13:59:29,38.586915016174316,3175.0,30.821932752478855
1739800808.0271091,2025-02-17 14:00:08,38.73537802696228,3175.0,30.051815526520297
1739800846.757976,2025-02-17 14:00:46,38.73086500167847,3175.0,32.521611693770836
1739800885.455188,2025-02-17 14:01:25,38.69720983505249,3175.0,29.958997000916536
1739800924.078402,2025-02-17 14:02:04,38.62329030036926,3175.0,31.730584865750366
